sample_collect_date,pcr_target_flowpop_lin
2021-08-16,19399287.07263
2021-08-23,33167618.89795
2021-08-30,32763127.30476
2021-09-06,28815821.5757
2021-09-13,34451070.64161
2021-09-20,23079662.37295
2021-09-27,33241695.03795
2021-10-04,47600279.43141
2021-10-11,21382193.38321
2021-10-18,28687801.10646
2021-10-25,39207667.25234
2021-11-01,28835334.06879
2021-11-08,30472801.59109
2021-11-15,34318490.46398
2021-11-22,38704535.33024
2021-11-29,54931766.74421
2021-12-06,80956224.96471
2021-12-13,55480131.16096
2021-12-20,109850094.80171
2021-12-27,178695504.5476
2022-01-03,261345076.1636
2022-01-10,124223793.26802
2022-01-17,107559318.6875
2022-01-24,63292523.4597
2022-01-31,37587267.21481
2022-02-07,32619270.40576
2022-02-14,21681611.64737
2022-02-21,7434663.05866
2022-02-28,11753290.53465
2022-03-07,6550376.01208
2022-03-14,5260995.34088
2022-03-21,7807750.76345
2022-03-28,8633501.45544
2022-04-04,12104747.33607
2022-04-11,12139913.86183
2022-04-18,19268846.91725
2022-04-25,24583253.01852
2022-05-02,44440064.60328
2022-05-09,50879175.63896
2022-05-16,78623577.85802
2022-05-23,91899567.78984
2022-05-30,168694902.40816
2022-06-06,176795483.49279
2022-06-13,171509053.40406
2022-06-20,219894676.80095
2022-06-27,222937122.63198
2022-07-04,324861417.01089
2022-07-11,277087315.58443
2022-07-18,334382579.47227
2022-07-25,352597568.18599
2022-08-01,361087871.80661
2022-08-08,254894259.04775
2022-08-15,275739946.58619
2022-08-22,233544321.04861
2022-08-29,216099811.7644
2022-09-05,338446352.18563
2022-09-12,266928666.64658
2022-09-19,98953716.17626
2022-09-26,214341774.67961
2022-10-03,153796465.89236
2022-10-10,193558885.26538
2022-10-17,214415709.89668
2022-10-24,206221077.54506
2022-10-31,203735125.03907
2022-11-07,189209866.38774
2022-11-14,240568594.33035
2022-11-21,255137151.59462
2022-11-28,387930901.97451
2022-12-05,332662773.44222
2022-12-12,427684959.65978
2022-12-19,366510522.57736
2022-12-26,475731153.6743
2023-01-02,477628256.98618
2023-01-09,343911414.46549
2023-01-16,280812208.63187
2023-01-23,246971926.73837
2023-01-30,305094579.44765
2023-02-06,220412652.20302
2023-02-13,264977967.81792
2023-02-20,233149452.55712
2023-02-27,174050080.26062
2023-03-06,154315508.75822
2023-03-13,165660538.1259
2023-03-20,148843539.07087
2023-03-27,93603602.23834
2023-04-03,103995411.03484
2023-04-10,90266362.65375
2023-04-17,66872190.65188
2023-04-24,81648054.02564
2023-05-01,65854530.62157
2023-05-08,75300031.39949
2023-05-15,63738288.20747
2023-05-22,48464587.76774
2023-05-29,63593561.90382
2023-06-05,42124585.19417
2023-06-12,40885861.22923
2023-06-19,42059401.08069
2023-06-26,51320663.19751
2023-07-03,65802608.37085
2023-07-10,69007511.80282
2023-07-17,66778357.97038
2023-07-24,98628710.71908
2023-07-31,121760439.13663
2023-08-07,114912104.23692
2023-08-14,114884864.75075
2023-08-21,116833726.83623
2023-08-28,110577608.41897
2023-09-04,145105679.13524
2023-09-11,116097447.96042
2023-09-18,49724046.11808
2023-09-25,48369669.68829
2023-10-02,43063415.63149
2023-10-09,27172255.15202
2023-10-16,35319082.67062
2023-10-23,27527384.50559
2023-10-30,36493076.76351
2023-11-06,43075408.03105
2023-11-13,50202566.82938
2023-11-20,64437156.36837
2023-11-27,81981638.40531
2023-12-04,69055386.624
2023-12-11,93539757.6
2023-12-18,109034079.23077
2023-12-25,96917286.6276
2024-01-01,95399780.59478
2024-01-08,67472649.95039
2024-01-15,54261515.17874
2024-01-22,41537086.04571
2024-01-29,41836009.18142
2024-02-05,44116686.34523
2024-02-12,35824580.13571
2024-02-19,34450570.78356
2024-02-26,37166851.36234
2024-03-04,22642682.22344
2024-03-11,15870726.27601
2024-03-18,12722005.16258
2024-03-25,14776418.256
2024-04-01,12334004.59203
2024-04-08,10015822.24998
2024-04-15,6984063
2024-04-22,6872401.81525
2024-04-29,4550186.88804
2024-05-06,5965123.9541
2024-05-13,7878610.74735
2024-05-20,9187299.20518
2024-05-27,11564413.4223
2024-06-03,13122221.589
2024-06-10,14604794.52149
2024-06-17,21009811.2
2024-06-24,25758141.77406
2024-07-01,26295851.93399
2024-07-08,38479705.8266
2024-07-15,32428115.79429
2024-07-22,53455724.54059
2024-07-29,57324679.01246
2024-08-05,59996224.125
2024-08-12,51276609.5806
2024-08-19,46681116.02308
2024-08-26,62609472.09455
2024-09-02,36417154.79727
2024-09-09,28144813.1846
2024-09-16,24928101.23067
2024-09-23,13769719.80436
2024-09-30,11670925.1614
2024-10-07,7933476.38443
2024-10-14,6605226.65387
2024-10-21,7015705.31002
2024-10-28,8827068.52454
2024-11-04,9360764.244
2024-11-11,8267844.9391
2024-11-18,10205544.86579
2024-11-25,9195939.34544
2024-12-02,16424702.54524
2024-12-09,16770710.05676
2024-12-16,17666434.22066
2024-12-23,23388892.38281
2024-12-30,26039527.36272
2025-01-06,20621121.7014
2025-01-13,18692719.85715
2025-01-20,20068560.87767
2025-01-27,26774248.76939
2025-02-03,17100005.25906
2025-02-10,13958248.6296
2025-02-17,15058042.55702
2025-02-24,15810077.18049
2025-03-03,13200339.83149
2025-03-10,14366396.21419
2025-03-17,14812724.57539
2025-03-24,12992606.81941
2025-03-31,12605382
2025-04-07,8312039.28919
2025-04-14,8999646.10121
2025-04-21,10363185.46355
2025-04-28,8425921.62696
2025-05-05,6416058.44041
2025-05-12,8276462.50178
2025-05-19,7355450.10216
2025-05-26,8388042.624
2025-06-02,8022996.44598
2025-06-09,6467851.44756
2025-06-16,8703724.25199
2025-06-23,9049242.10459
2025-06-30,9000356.17906
2025-07-07,10546275.46658
2025-07-14,11377744.23034
2025-07-21,11570675.21621
2025-07-28,15646770.35594
2025-08-04,20512832.25877
2025-08-11,22482974.81689
2025-08-18,24210029.93675
2025-08-25,31920033.80388
2025-09-01,31775722.49539
2025-09-08,27738536.34662
2025-09-15,15095374.13098
2025-09-22,11829521.9964
2025-09-29,10112747.87819
2025-10-06,7793683.47414
2025-10-13,5985802.10526
2025-10-20,3711430.34872
2025-10-27,3854973.81021
2025-11-03,6545943.26291
2025-11-10,4754963.25407
2025-11-17,6002733.57818
2025-11-24,4712717.87014
2025-12-01,7624634.86015
2025-12-08,7440444.39017
2025-12-15,9073736.7154
2025-12-22,6116583.3262
2025-12-29,9014118.94286
2026-01-05,10910670.41211
2026-01-12,7610410.399
2026-01-19,12769285.78813
2026-01-26,10830080.20983
2026-02-02,10608707.42074
2026-02-09,12313839.44908
2026-02-16,7214213.05722
2026-02-23,8561697.27402
2026-03-02,6680971.33723
2026-03-09,3895306.2813
2026-03-16,4381922.17793
2026-03-23,4485017.628
2026-03-30,3438618.06755
2026-04-06,3225125.25955
2026-04-13,2874328.33267
2026-04-20,2308084.56
2026-04-27,1981493.47664
2026-05-04,2682815.64698
2026-05-11,1833124.29326
2026-05-18,1749472.41351
2026-05-25,1724998.44722
2026-06-01,2096568.93143
2026-06-08,2245245.46127
2026-06-15,1045905.78394
